#Digilent WaveForms Oscilloscope Acquisition
#Device Name: DiscoveryStudio
#Serial Number: SN:210384B8330D
#Date Time: 2026-04-13 16:02:04.039
#Sample rate: 1600Hz
#Samples: 24787
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 50 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 100 mV/div Offset: 0 V Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-81.92,-0.004381155209714623,0.01102975950155879
-81.919375,-0.02379415843198511,0.06499160369121487
-81.91875,-0.02412886538409322,0.06499160369121487
-81.918125,-0.02412886538409322,0.06499160369121487
-81.9175,-0.02446357233620134,0.06532886521740022
-81.916875,-0.02546769319252568,0.06532886521740022
-81.91625000000001,-0.02714122795304188,0.0643170806388589
-81.91562500000001,-0.03350066004302781,0.06229351148176151
-81.91500000000001,-0.0338353669952236,0.0602699423246494
-81.91437500000001,-0.03852126432467385,0.05824637316753731
-81.91374999999999,-0.02781064185722888,0.05285018874852752
-81.91312499999999,-0.02412886538432701,0.05183840417005
-81.91249999999999,-0.0401947990854482,0.05622280401037612
-81.91187499999999,-0.05157483545694866,0.05487375790564945
-81.91125,-0.05090542155274218,0.054536496379469
-81.910625,-0.05023600764852595,0.054536496379469
-81.91,-0.05023600764852595,0.054536496379469
-81.909375,-0.05090542155274218,0.054536496379469
-81.90875,-0.0515748354569584,0.05487375790565435
-81.908125,-0.04889717984009351,0.05622280401039575
-81.9075,-0.02881476271360679,0.06128172690317601
-81.906875,-0.02848005576149868,0.06161898842936136
-81.90625,-0.02848005576149868,0.05858363469369321
-81.905625,-0.03115771137836357,0.06229351148173206
-81.905,-0.03450478089944469,0.06566612674358557
-81.904375,-0.02513298624041756,0.07139957268873653
-81.90375,-0.01910826110247155,0.07342314184584864
-81.903125,-0.03082300442625546,0.06634064979595627
-81.9025,-0.03149241833047169,0.06566612674358557
-81.901875,-0.03115771137836357,0.06600338826977092
-81.90125,-0.02948417661782302,0.06566612674358557
-81.90062500000001,-0.03115771137833922,0.06600338826976601
-81.90000000000001,-0.02914946966574413,0.06566612674359049
-81.89937500000001,-0.02546769319257925,0.06499160369122468
