#Digilent WaveForms Oscilloscope Acquisition
#Device Name: DiscoveryStudio
#Serial Number: SN:210384B8330D
#Date Time: 2026-04-13 15:56:41.493
#Sample rate: 1600Hz
#Samples: 29251
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 50 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 100 mV/div Offset: 0 V Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-81.92,-0.004046448257606511,0.009680713396817392
-81.919375,-0.02212062367144455,0.05858363469369321
-81.91875,-0.02212062367144455,0.05858363469369321
-81.918125,-0.02212062367144455,0.05824637316750786
-81.9175,-0.02212062367144455,0.05790911164132251
-81.916875,-0.02212062367144455,0.05790911164132251
-81.91625000000001,-0.02212062367144455,0.05824637316750295
-81.91562500000001,-0.02178591671934131,0.05824637316750786
-81.91500000000001,-0.02178591671933644,0.0585836346936883
-81.91437500000001,-0.02178591671933644,0.05858363469369321
-81.91374999999999,-0.02178591671933644,0.05824637316750786
-81.91312499999999,-0.02178591671934131,0.05824637316749804
-81.91249999999999,-0.02212062367144942,0.05757185011513225
-81.91187499999999,-0.02245533062355753,0.05723458858895181
-81.91125,-0.02279003757566078,0.05723458858895181
-81.910625,-0.02212062367144455,0.05656006553658111
-81.91,-0.02412886538409322,0.06094446537699066
-81.909375,-0.02379415843198511,0.06161898842936136
-81.90875,-0.02379415843198511,0.06161898842936136
-81.908125,-0.023459451479877,0.06161898842936136
-81.9075,-0.023459451479877,0.06161898842936136
-81.906875,-0.02379415843198511,0.06128172690317601
-81.90625,-0.02245533062355266,0.05790911164132251
-81.905625,-0.02212062367144455,0.05757185011513716
-81.905,-0.02178591671933644,0.05790911164132251
-81.904375,-0.02178591671933644,0.05824637316750786
-81.90375,-0.02178591671933644,0.05858363469369321
-81.903125,-0.02178591671933644,0.05892089621987856
-81.9025,-0.02212062367144455,0.05892089621987856
-81.901875,-0.02178591671933644,0.05892089621987856
-81.90125,-0.02212062367144455,0.05892089621987856
-81.90062500000001,-0.02178591671934131,0.05892089621987856
-81.90000000000001,-0.02178591671933644,0.05892089621987856
-81.89937500000001,-0.02178591671933644,0.05858363469369812
-81.89875000000001,-0.02178591671933644,0.05858363469369321
-81.89812499999999,-0.02178591671933644,0.05824637316750786
-81.89749999999999,-0.02178591671933644,0.05824637316750295
-81.89687499999999,-0.02178591671934131,0.0579091116413176
-81.89624999999999,-0.02212062367144942,0.05757185011513225
-81.895625,-0.02245533062355266,0.05723458858895181
-81.895,-0.02245533062355266,0.05723458858895181
-81.894375,-0.02279003757566078,0.05723458858895181
-81.89375,-0.02446357233620134,0.06128172690317601
-81.893125,-0.02379415843198511,0.06128172690317601
-81.8925,-0.023459451479877,0.06128172690317601
-81.891875,-0.023459451479877,0.06094446537699066
-81.89125,-0.02245533062355266,0.05790911164132251
-81.890625,-0.02178591671933644,0.05757185011513716
-81.89,-0.02178591671933644,0.05790911164132251
-81.889375,-0.02178591671933644,0.05824637316750786
-81.88875,-0.02178591671933644,0.05858363469369321
-81.888125,-0.02178591671933644,0.05858363469369321
-81.8875,-0.02178591671933644,0.05858363469369321
-81.886875,-0.02279003757566078,0.06364255758647347
-81.88625,-0.02312474452776889,0.06499160369121487
-81.885625,-0.02312474452776889,0.06465434216502952
-81.88500000000001,-0.02345945147987213,0.06465434216502952
-81.88437500000001,-0.02412886538408348,0.06431708063884908
-81.88375000000001,-0.02412886538409322,0.06364255758648328
-81.88312500000001,-0.0231247445277835,0.06195624995557125
-81.88249999999999,-0.02245533062354779,0.0579091116413176
-81.88187499999999,-0.02212062367144942,0.05757185011513225
-81.88124999999999,-0.02245533062355266,0.0572345885889469
