#Digilent WaveForms Oscilloscope Acquisition
#Device Name: DiscoveryStudio
#Serial Number: SN:210384B8330D
#Date Time: 2026-04-13 15:43:12.069
#Sample rate: 1600Hz
#Samples: 7644
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 50 mV/div Offset: -100 mV Sample Mode: Average
#Channel 2: Range: 100 mV/div Offset: 0 V Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-81.92,0.04690020506206473,0.0164259439205244
-81.919375,-0.2114935619653977,0.09838049478356456
-81.91875,-0.2108241480611814,0.09871775630974991
-81.918125,-0.2101547341569652,0.09939227936212061
-81.9175,-0.2098200272048571,0.09972954088830596
-81.916875,-0.2101547341569652,0.1000668024144913
-81.91625000000001,-0.219526528815856,0.09871775630976955
-81.91562500000001,-0.2104894411092049,0.1004040639406521
-81.91500000000001,-0.2258859609058225,0.09770597173123312
-81.91437500000001,-0.2392742389901762,0.09635692562647209
-81.91374999999999,-0.2466377919368371,0.09635692562645246
-81.91312499999999,-0.2526625170747003,0.09635692562645737
-81.91249999999999,-0.2529972240268084,0.09669418715263289
-81.91187499999999,-0.2533319309789068,0.09635692562644754
-81.91125,-0.2529972240268035,0.0960196641002671
-81.910625,-0.2446295502241008,0.09635692562645246
-81.91,-0.2463030849846413,0.09568240257408175
-81.909375,-0.251323689266263,0.09500787952171105
-81.90875,-0.2325800999482087,0.09736871020500851
-81.908125,-0.2128323897738301,0.09972954088830596
-81.9075,-0.2228735983370735,0.09838049478356456
-81.906875,-0.2111588550132896,0.1000668024144913
-81.90625,-0.212497682821722,0.09972954088830596
-81.905625,-0.2111588550132896,0.09972954088830596
-81.905,-0.212497682821722,0.09939227936212061
-81.904375,-0.2145059245343707,0.09838049478356456
-81.90375,-0.2148406314864788,0.09838049478356456
-81.903125,-0.2148406314864788,0.09838049478356456
-81.9025,-0.212497682821722,0.09905501783593526
-81.901875,-0.2108241480611814,0.09972954088830596
-81.90125,-0.2108241480611814,0.1004040639406767
-81.90062500000001,-0.2104894411090782,0.1010785869930376
-81.90000000000001,-0.2088159063485571,0.1017531100454083
-81.89937500000001,-0.2135018036779781,0.1010785869930572
-81.89875000000001,-0.2489807406009899,0.09601966410034073
-81.89812499999999,-0.2506542753620565,0.09568240257408667
-81.89749999999999,-0.2513236892662581,0.09601966410027202
-81.89687499999999,-0.2509889823141452,0.09635692562645737
-81.89624999999999,-0.2503195684099337,0.09669418715264272
-81.895625,-0.2499848614578306,0.09703144867882316
-81.895,-0.2499848614578306,0.09736871020500851
-81.894375,-0.2503195684099386,0.09703144867882316
-81.89375,-0.2509889823141549,0.09669418715263781
-81.893125,-0.2516583962183711,0.09568240257408175
-81.8925,-0.2523278101225873,0.0953451410478964
-81.891875,-0.2519931031704792,0.09500787952171105
-81.89125,-0.2503195684099386,0.0946706179955257
-81.890625,-0.2268900817623708,0.09770597173119386
-81.89,-0.2104894411090734,0.1000668024144913
-81.889375,-0.209485320252749,0.1004040639406767
-81.88875,-0.2118282689175058,0.09939227936212061
-81.888125,-0.1964317491205326,0.09939227936212061
-81.8875,-0.2078117854922085,0.09905501783593526
-81.886875,-0.2101547341569652,0.09939227936212061
-81.88625,-0.212497682821722,0.09838049478356456
-81.885625,-0.2114935619653977,0.09905501783593526
-81.88500000000001,-0.2114935619653977,0.09905501783593526
-81.88437500000001,-0.2118282689175009,0.0993922793621157
-81.88375000000001,-0.2158447523427447,0.09939227936212061
-81.88312500000001,-0.2245471330974874,0.09838049478357928
-81.88249999999999,-0.2215347705287579,0.09838049478354492
-81.88187499999999,-0.2295677373792795,0.09703144867881824
-81.88124999999999,-0.2325800999483256,0.09669418715263289
-81.88062499999999,-0.2406130667988229,0.09635692562645246
-81.88,-0.2419518946072359,0.09635692562645246
-81.879375,-0.2432907224156683,0.09635692562645246
-81.87875,-0.2459683780325332,0.09635692562645246
-81.878125,-0.2473072058409657,0.0960196641002671
-81.8775,-0.2439601363198846,0.0960196641002671
-81.876875,-0.2432907224156683,0.0960196641002671
-81.87625,-0.2409477737509115,0.0960196641002671
-81.875625,-0.2325800999482087,0.09635692562645246
-81.875,-0.2389395320382628,0.0960196641002671
-81.874375,-0.2499848614578306,0.0953451410478964
-81.87375,-0.2315759790918844,0.09770597173119386
-81.873125,-0.2104894411090734,0.100741325466862
-81.8725,-0.1709940207603161,0.1000668024144913
-81.871875,-0.2111588550132896,0.1000668024144913
-81.87125,-0.203460595114803,0.09972954088830596
