#Digilent WaveForms Oscilloscope Acquisition
#Device Name: DiscoveryStudio
#Serial Number: SN:210384B8330D
#Date Time: 2026-04-13 15:58:41.853
#Sample rate: 1600Hz
#Samples: 27421
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 50 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 100 mV/div Offset: 0 V Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-81.92,-0.02044708891090399,0.01844951307763651
-81.919375,-0.1171773980701483,0.1058002483596423
-81.91875,-0.1181815189264727,0.1058002483596423
-81.918125,-0.1185162258785808,0.1058002483596423
-81.9175,-0.1208591745433376,0.1071492944643837
-81.916875,-0.1238715371123106,0.1091728636214958
-81.91625000000001,-0.118850932830762,0.1088356020953153
-81.91562500000001,-0.1185162258785857,0.1098473866738518
-81.91500000000001,-0.118850932830684,0.1108591712524078
-81.91437500000001,-0.1188509328306889,0.1118709558309639
-81.91374999999999,-0.119185639782797,0.1118709558309786
-81.91312499999999,-0.119185639782797,0.1118709558309835
-81.91249999999999,-0.119185639782797,0.1122082173571787
-81.91187499999999,-0.119185639782797,0.1132200019357396
-81.91125,-0.119185639782797,0.1145690480404614
-81.910625,-0.116173277213824,0.11322000193572
-81.91,-0.1198550536870132,0.1135572634619053
-81.909375,-0.1188509328306889,0.1135572634619053
-81.90875,-0.1211938814954457,0.1149063095666467
-81.908125,-0.116173277213824,0.1172671402499442
-81.9075,-0.1155038633096078,0.1149063095666467
-81.906875,-0.1158385702617159,0.1115336943047932
-81.90625,-0.116173277213824,0.1088356020953104
-81.905625,-0.1165079841659321,0.1071492944643837
-81.905,-0.1165079841659321,0.1058002483596423
-81.904375,-0.1158385702617159,0.1051257253072716
-81.90375,-0.116173277213824,0.1047884637810862
-81.903125,-0.116173277213824,0.1051257253072716
-81.9025,-0.1168426911180402,0.1054629868334569
-81.901875,-0.1178468119743646,0.1058002483596423
-81.90125,-0.1181815189264727,0.106474771412013
-81.90062500000001,-0.1185162258785759,0.1068120329381934
-81.90000000000001,-0.118850932830684,0.1081610790429201
-81.89937500000001,-0.1185162258785857,0.1095101251476615
-81.89875000000001,-0.1171773980701678,0.1115336943047638
-81.89812499999999,-0.1168426911180354,0.113557263461925
-81.89749999999999,-0.1165079841659272,0.1149063095666566
-81.89687499999999,-0.1161732772138289,0.1155808326190125
-81.89624999999999,-0.1165079841659321,0.1152435710928174
-81.895625,-0.1165079841659321,0.114231786514276
-81.895,-0.1168426911180402,0.1138945249880907
-81.894375,-0.1171773980701483,0.1135572634619053
-81.89375,-0.1171773980701483,0.114231786514276
-81.893125,-0.1168426911180402,0.1152435710928321
-81.8925,-0.116173277213824,0.1165926171975735
-81.891875,-0.1158385702617159,0.1169298787237588
-81.89125,-0.1151691563574997,0.1162553556713881
-81.890625,-0.1148344494053916,0.1149063095666467
-81.89,-0.1155038633096078,0.1125454788833493
-81.889375,-0.116173277213824,0.1105219097262372
-81.88875,-0.1168426911180402,0.1091728636214958
-81.888125,-0.1168426911180402,0.1084983405691251
-81.8875,-0.1168426911180402,0.1078238175167544
-81.886875,-0.116173277213824,0.1078238175167544
-81.88625,-0.1158385702617159,0.1078238175167544
-81.885625,-0.1155038633096078,0.1081610790429397
-81.88500000000001,-0.115838570261711,0.1088356020953006
-81.88437500000001,-0.1165079841659224,0.1091728636214909
-81.88375000000001,-0.1175121050222418,0.1095101251476762
-81.88312500000001,-0.1178468119743597,0.1098473866738616
-81.88249999999999,-0.1181815189264727,0.1101846482000616
-81.88187499999999,-0.1181815189264727,0.1108591712524373
-81.88124999999999,-0.1181815189264727,0.1118709558309982
-81.88062499999999,-0.1181815189264775,0.1132200019357298
-81.88,-0.1185162258785808,0.1138945249880907
-81.879375,-0.1185162258785808,0.1145690480404614
-81.87875,-0.1185162258785808,0.1145690480404614
-81.878125,-0.1188509328306889,0.114231786514276
-81.8775,-0.1188509328306889,0.1138945249880907
-81.876875,-0.1188509328306889,0.11322000193572
-81.87625,-0.1188509328306889,0.11322000193572
-81.875625,-0.1188509328306889,0.11322000193572
-81.875,-0.1181815189264727,0.1135572634619053
-81.874375,-0.1175121050222565,0.1135572634619053
-81.87375,-0.116173277213824,0.1128827404095346
-81.873125,-0.1155038633096078,0.1115336943047932
-81.8725,-0.1151691563574997,0.1098473866738665
-81.871875,-0.1155038633096078,0.1084983405691251
-81.87125,-0.116173277213824,0.1071492944643837
-81.870625,-0.1165079841659321,0.1061375098858276
-81.87,-0.1168426911180402,0.1058002483596423
-81.86937500000001,-0.1168426911180402,0.1058002483596423
-81.86875000000001,-0.1168426911180402,0.1061375098858227
-81.86812500000001,-0.1161732772138337,0.107149294464369
-81.86750000000001,-0.116173277213824,0.1084983405691054
-81.86687499999999,-0.116173277213824,0.1101846482000616
-81.86624999999999,-0.1161732772138337,0.1108591712524274
-81.86562499999999,-0.11684269111805,0.111196432778603
-81.86499999999999,-0.1175121050222662,0.1108591712524078
-81.864375,-0.1181815189264727,0.1098473866738665
-81.86375,-0.1185162258785808,0.1098473866738665
-81.863125,-0.1188509328306889,0.1105219097262372
-81.8625,-0.1185162258785808,0.1115336943047932
-81.861875,-0.1181815189264727,0.11322000193572
-81.86125,-0.1178468119743646,0.1145690480404614
-81.860625,-0.1171773980701483,0.1152435710928321
-81.86,-0.1168426911180402,0.1152435710928321
-81.859375,-0.1165079841659321,0.1145690480404614
-81.85875,-0.1165079841659321,0.1138945249880907
-81.858125,-0.1165079841659321,0.11322000193572
-81.8575,-0.1165079841659321,0.1135572634619053
-81.856875,-0.1158385702617159,0.1138945249880907
-81.85625,-0.1148344494053916,0.114231786514276
-81.855625,-0.1138303285490672,0.1135572634619053
-81.855,-0.1134956215969591,0.1128827404095346
-81.854375,-0.1134956215969591,0.1115336943047932
-81.85375000000001,-0.1141650355011656,0.1101846482000715
-81.85312500000001,-0.1148344494053818,0.1088356020953301
-81.85250000000001,-0.1158385702617013,0.1081610790429495
-81.85187500000001,-0.1161732772138191,0.1078238175167593
-81.85124999999999,-0.116173277213824,0.1081610790429495
-81.85062499999999,-0.116173277213824,0.1088356020953252
-81.84999999999999,-0.1161732772138337,0.1098473866738812
-81.84937499999999,-0.11684269111805,0.1108591712524225
-81.84875,-0.1175121050222565,0.1108591712524225
-81.848125,-0.1185162258785808,0.1101846482000518
-81.8475,-0.119185639782797,0.1095101251476811
-81.846875,-0.1198550536870132,0.1088356020953104
-81.84625,-0.1205244675912295,0.1088356020953104
-81.845625,-0.1208591745433376,0.1098473866738665
-81.845,-0.1211938814954457,0.1115336943047932
-81.844375,-0.1208591745433376,0.1122082173571639
-81.84375,-0.1201897606391213,0.1128827404095346
-81.843125,-0.1201897606391213,0.1128827404095346
-81.8425,-0.1201897606391213,0.1122082173571639
-81.841875,-0.1201897606391213,0.1118709558309786
-81.84125,-0.1195203467349051,0.1122082173571639
-81.840625,-0.1185162258785808,0.11322000193572
-81.84,-0.1171773980701483,0.1138945249880907
-81.839375,-0.1155038633096078,0.1135572634619053
-81.83875,-0.1141650355011753,0.1125454788833493
-81.83812500000001,-0.1138303285490721,0.1108591712524471
-81.83750000000001,-0.1141650355011705,0.1084983405691594
-81.83687500000001,-0.1151691563574851,0.1068120329382229
-81.83625000000001,-0.1161732772138094,0.1054629868334766
