#Digilent WaveForms Oscilloscope Acquisition
#Device Name: DiscoveryStudio
#Serial Number: SN:210384B8330D
#Date Time: 2026-04-13 15:57:29.869
#Sample rate: 1600Hz
#Samples: 27370
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 50 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 100 mV/div Offset: 0 V Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-81.92,-0.01810414024614721,0.02081034376093396
-81.919375,-0.1114873798843104,0.1297458167188021
-81.91875,-0.1114873798843104,0.1294085551926168
-81.918125,-0.1121567937885267,0.1287340321402461
-81.9175,-0.1124915007406348,0.1280595090878754
-81.916875,-0.1128262076927429,0.12772224756169
-81.91625000000001,-0.1128262076927429,0.1273849860355096
-81.91562500000001,-0.1124915007406396,0.1273849860355047
-81.91500000000001,-0.1118220868364283,0.1273849860355047
-81.91437500000001,-0.1114873798843153,0.1277222475616851
-81.91374999999999,-0.1108179659800845,0.1280595090878754
-81.91312499999999,-0.110148552075878,0.1280595090878754
-81.91249999999999,-0.110148552075878,0.1280595090878705
-81.91187499999999,-0.110148552075878,0.12772224756169
-81.91125,-0.110148552075878,0.12772224756169
-81.910625,-0.110148552075878,0.1273849860355047
-81.91,-0.110148552075878,0.1273849860355047
-81.909375,-0.110148552075878,0.12772224756169
-81.90875,-0.110148552075878,0.1283967706140607
-81.908125,-0.1098138451237699,0.1287340321402461
-81.9075,-0.110148552075878,0.1287340321402461
-81.906875,-0.1104832590279861,0.1283967706140607
-81.90625,-0.1111526729322023,0.12772224756169
-81.905625,-0.1121567937885267,0.1270477245093193
-81.905,-0.113160914644851,0.1260359399307633
-81.904375,-0.1138303285490672,0.1256986784045779
-81.90375,-0.1138303285490672,0.1260359399307633
-81.903125,-0.1134956215969591,0.126710462983134
-81.9025,-0.1128262076927429,0.12772224756169
-81.901875,-0.1124915007406348,0.1280595090878754
-81.90125,-0.1121567937885267,0.1280595090878754
-81.90062500000001,-0.1121567937885267,0.1280595090878754
-81.90000000000001,-0.1121567937885267,0.127722247561695
-81.89937500000001,-0.1121567937885267,0.1273849860355096
-81.89875000000001,-0.1118220868364234,0.1273849860355047
-81.89812499999999,-0.1111526729321828,0.1277222475617047
-81.89749999999999,-0.1098138451237601,0.1287340321402559
-81.89687499999999,-0.109144431219539,0.1294085551926217
-81.89624999999999,-0.1081403103632245,0.1297458167188071
-81.895625,-0.1078056034111212,0.1300830782449875
-81.895,-0.1078056034111212,0.1297458167188021
-81.894375,-0.1081403103632293,0.1294085551926168
-81.89375,-0.1084750173153374,0.1287340321402461
-81.893125,-0.1091444312195537,0.1280595090878754
-81.8925,-0.1094791381716618,0.1280595090878754
-81.891875,-0.1094791381716618,0.1283967706140607
-81.89125,-0.1094791381716618,0.1287340321402461
-81.890625,-0.1094791381716618,0.1290712936664314
-81.89,-0.1094791381716618,0.1290712936664314
-81.889375,-0.1098138451237699,0.1290712936664314
-81.88875,-0.1104832590279861,0.1287340321402461
-81.888125,-0.1111526729322023,0.1280595090878754
-81.8875,-0.1114873798843104,0.1280595090878754
-81.886875,-0.1114873798843104,0.1283967706140607
-81.88625,-0.1114873798843104,0.1290712936664314
-81.885625,-0.1114873798843104,0.1294085551926168
-81.88500000000001,-0.1111526729322072,0.1297458167187972
-81.88437500000001,-0.1108179659800991,0.1300830782449826
-81.88375000000001,-0.110483259027991,0.1300830782449875
-81.88312500000001,-0.1104832590279861,0.1300830782449875
-81.88249999999999,-0.1104832590279812,0.1297458167187972
-81.88187499999999,-0.110148552075878,0.1294085551926119
-81.88124999999999,-0.1101485520758731,0.1290712936664314
-81.88062499999999,-0.109813845123765,0.1290712936664265
-81.88,-0.1094791381716618,0.1287340321402461
-81.879375,-0.1094791381716618,0.1287340321402461
-81.87875,-0.1094791381716618,0.1283967706140607
-81.878125,-0.1098138451237699,0.1280595090878754
-81.8775,-0.110148552075878,0.1273849860355047
-81.876875,-0.1108179659800942,0.126710462983134
-81.87625,-0.1114873798843104,0.1260359399307633
-81.875625,-0.1124915007406348,0.1256986784045779
-81.875,-0.113160914644851,0.1250241553522072
-81.874375,-0.1134956215969591,0.1250241553522072
-81.87375,-0.1134956215969591,0.1253614168783926
-81.873125,-0.1134956215969591,0.1256986784045779
-81.8725,-0.1134956215969591,0.1263732014569486
-81.871875,-0.113160914644851,0.126710462983134
-81.87125,-0.113160914644851,0.1273849860355047
-81.870625,-0.1128262076927429,0.12772224756169
-81.87,-0.1124915007406348,0.12772224756169
-81.86937500000001,-0.1124915007406348,0.1280595090878705
-81.86875000000001,-0.1121567937885315,0.1283967706140558
-81.86812500000001,-0.1118220868364234,0.1290712936664216
-81.86750000000001,-0.1111526729322121,0.1294085551926119
-81.86687499999999,-0.1104832590279812,0.1297458167188021
-81.86624999999999,-0.1101485520758683,0.1297458167188071
-81.86562499999999,-0.1094791381716569,0.1300830782449826
-81.86499999999999,-0.1091444312195537,0.1297458167187923
-81.864375,-0.1091444312195537,0.1290712936664314
-81.86375,-0.1091444312195537,0.1287340321402461
-81.863125,-0.1094791381716618,0.1283967706140607
-81.8625,-0.1098138451237699,0.1280595090878754
-81.861875,-0.1098138451237699,0.12772224756169
-81.86125,-0.1098138451237699,0.12772224756169
-81.860625,-0.1098138451237699,0.12772224756169
-81.86,-0.1098138451237699,0.12772224756169
-81.859375,-0.1098138451237699,0.12772224756169
-81.85875,-0.1098138451237699,0.12772224756169
-81.858125,-0.1098138451237699,0.12772224756169
-81.8575,-0.110148552075878,0.12772224756169
-81.856875,-0.1104832590279861,0.1280595090878754
-81.85625,-0.1104832590279861,0.1283967706140607
-81.855625,-0.1104832590279861,0.1290712936664314
-81.855,-0.1104832590279861,0.1294085551926168
-81.854375,-0.110148552075878,0.1297458167188021
-81.85375000000001,-0.110148552075878,0.1300830782449826
-81.85312500000001,-0.110148552075878,0.1300830782449875
-81.85250000000001,-0.110148552075878,0.1300830782449875
-81.85187500000001,-0.110148552075878,0.1300830782449875
-81.85124999999999,-0.110483259027991,0.1297458167187972
-81.85062499999999,-0.1108179659800942,0.1294085551926168
-81.84999999999999,-0.1108179659800893,0.1294085551926168
-81.84937499999999,-0.1104832590279812,0.1294085551926119
-81.84875,-0.110148552075878,0.1290712936664314
-81.848125,-0.1098138451237699,0.1290712936664314
-81.8475,-0.1098138451237699,0.1290712936664314
-81.846875,-0.1098138451237699,0.1287340321402461
-81.84625,-0.1098138451237699,0.1280595090878754
-81.845625,-0.110148552075878,0.12772224756169
-81.845,-0.1108179659800942,0.1273849860355047
-81.844375,-0.1108179659800942,0.1270477245093193
-81.84375,-0.1111526729322023,0.126710462983134
-81.843125,-0.1111526729322023,0.1270477245093193
-81.8425,-0.1111526729322023,0.1270477245093193
-81.841875,-0.1114873798843104,0.1273849860355047
-81.84125,-0.1118220868364185,0.1273849860355047
-81.840625,-0.1121567937885267,0.1273849860355047
-81.84,-0.1124915007406348,0.1273849860355047
-81.839375,-0.113160914644851,0.1270477245093193
-81.83875,-0.1134956215969591,0.126710462983134
-81.83812500000001,-0.1134956215969591,0.126710462983134
-81.83750000000001,-0.1134956215969591,0.126710462983134
-81.83687500000001,-0.1131609146448559,0.1270477245093144
-81.83625000000001,-0.1128262076927478,0.1273849860354998
-81.83562499999999,-0.1121567937885218,0.127722247561695
-81.83499999999999,-0.1118220868364088,0.1280595090878803
-81.83437499999999,-0.1111526729322023,0.1283967706140607
-81.83374999999999,-0.1111526729321975,0.1283967706140558
-81.833125,-0.1108179659800942,0.1280595090878754
-81.8325,-0.1104832590279861,0.1283967706140607
-81.831875,-0.1098138451237699,0.1283967706140607
-81.83125,-0.1094791381716618,0.1283967706140607
-81.830625,-0.1091444312195537,0.1287340321402461
-81.83,-0.1084750173153374,0.1290712936664314
-81.829375,-0.1081403103632293,0.1294085551926168
-81.82875,-0.1081403103632293,0.1294085551926168
-81.828125,-0.1081403103632293,0.1294085551926168
-81.8275,-0.1084750173153374,0.1294085551926168
-81.826875,-0.1088097242674455,0.1294085551926168
-81.82625,-0.1091444312195537,0.1294085551926168
-81.825625,-0.1091444312195537,0.1290712936664314
-81.825,-0.1094791381716618,0.1290712936664314
-81.824375,-0.1098138451237699,0.1290712936664314
-81.82375,-0.110148552075878,0.1290712936664314
-81.823125,-0.110148552075878,0.1290712936664314
-81.82250000000001,-0.1104832590279812,0.1290712936664314
-81.82187500000001,-0.1108179659800893,0.128734032140251
-81.82125000000001,-0.1111526729321975,0.1283967706140657
-81.82062500000001,-0.1114873798843056,0.1280595090878803
-81.81999999999999,-0.1114873798843104,0.1280595090878754
-81.81937499999999,-0.1114873798843104,0.1280595090878803
-81.81874999999999,-0.1114873798843056,0.1283967706140657
-81.81812499999999,-0.1111526729321975,0.128734032140251
-81.8175,-0.1108179659800942,0.1290712936664314
-81.816875,-0.1104832590279861,0.1290712936664314
-81.81625,-0.110148552075878,0.1290712936664314
-81.815625,-0.110148552075878,0.1290712936664314
-81.815,-0.110148552075878,0.1290712936664314
-81.814375,-0.110148552075878,0.1287340321402461
-81.81375,-0.1098138451237699,0.1290712936664314
-81.813125,-0.1098138451237699,0.1290712936664314
-81.8125,-0.1098138451237699,0.1294085551926168
-81.811875,-0.1098138451237699,0.1294085551926168
-81.81125,-0.1098138451237699,0.1297458167188021
-81.810625,-0.110148552075878,0.1297458167188021
-81.81,-0.1104832590279861,0.1294085551926168
-81.809375,-0.1108179659800942,0.1290712936664314
-81.80875,-0.1114873798843104,0.1283967706140607
-81.808125,-0.1121567937885267,0.1280595090878754
-81.8075,-0.1124915007406348,0.1273849860355047
-81.80687500000001,-0.1131609146448413,0.1270477245093243
-81.80625000000001,-0.113160914644851,0.1270477245093193
-81.80562500000001,-0.1134956215969542,0.1270477245093193
-81.80500000000001,-0.1134956215969591,0.1270477245093193
-81.80437499999999,-0.1134956215969591,0.1267104629831291
-81.80374999999999,-0.113495621596964,0.1263732014569388
-81.80312499999999,-0.1138303285490672,0.1256986784045779
-81.80249999999999,-0.1138303285490672,0.125698678404573
-81.801875,-0.1138303285490672,0.1253614168783926
-81.80125,-0.113160914644851,0.1260359399307633
-81.800625,-0.1124915007406348,0.1263732014569486
-81.8,-0.1114873798843104,0.1273849860355047
-81.799375,-0.1104832590279861,0.1280595090878754
-81.79875,-0.1098138451237699,0.1283967706140607
-81.798125,-0.1094791381716618,0.1287340321402461
-81.7975,-0.1091444312195537,0.1287340321402461
-81.796875,-0.1088097242674455,0.1290712936664314
-81.79625,-0.1081403103632293,0.1294085551926168
-81.795625,-0.1081403103632293,0.1297458167188021
-81.795,-0.1081403103632293,0.1300830782449875
-81.794375,-0.1081403103632293,0.1300830782449875
-81.79375,-0.1084750173153374,0.1304203397711728
-81.793125,-0.1088097242674455,0.1304203397711728
-81.7925,-0.1091444312195537,0.1300830782449875
-81.791875,-0.1094791381716618,0.1300830782449875
-81.79125000000001,-0.1101485520758683,0.1294085551926266
-81.79062500000001,-0.1104832590279812,0.1294085551926168
-81.79000000000001,-0.1108179659800893,0.1290712936664364
-81.78937500000001,-0.1114873798843007,0.128734032140251
-81.78874999999999,-0.1114873798843153,0.1283967706140558
-81.78812499999999,-0.1118220868364234,0.1280595090878705
-81.78749999999999,-0.1121567937885267,0.1277222475616851
-81.78687499999999,-0.1121567937885267,0.1273849860354998
-81.78625,-0.1121567937885267,0.1270477245093193
-81.785625,-0.1121567937885267,0.1270477245093193
-81.785,-0.1118220868364185,0.1270477245093193
-81.784375,-0.1114873798843104,0.1273849860355047
-81.78375,-0.1111526729322023,0.12772224756169
-81.783125,-0.1104832590279861,0.1280595090878754
-81.7825,-0.110148552075878,0.1287340321402461
-81.781875,-0.1098138451237699,0.1290712936664314
-81.78125,-0.1094791381716618,0.1290712936664314
-81.780625,-0.1094791381716618,0.1290712936664314
-81.78,-0.1094791381716618,0.1294085551926168
-81.779375,-0.1098138451237699,0.1294085551926168
-81.77875,-0.110148552075878,0.1294085551926168
